fbpid,fuid,latest_login_time,lifespan,pay_sum,coin_sum,get_pay,get_win,get_sys,get_duihuan,senior,profession,personal,middle,low
BD5FDCFA71A9CD5313766DAE14B56F9F,1002717916,2018-03-06,3,0.00,24548,0.0000,32.1983,67.8017,0.0000,0.0000,0.0000,0.0000,10.0800,89.9200
BD5FDCFA71A9CD5313766DAE14B56F9F,1002918364,2018-05-30,33,0.00,138000,0.0000,0.0000,100.0000,0.0000,0.0000,0.0000,0.0000,0.0000,100.0000
BD5FDCFA71A9CD5313766DAE14B56F9F,1003015304,2018-08-26,64,0.00,208027,0.0000,0.0000,100.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
BD5FDCFA71A9CD5313766DAE14B56F9F,1003096958,2018-08-25,17,0.00,175954,0.0000,9.2471,90.7529,0.0000,0.0000,0.0000,0.0000,0.0000,100.0000
384C601DAA0369E7BB9AECC1D53D3437,1002613765,2018-07-21,167,0.00,1405431,0.0000,2.4609,97.5391,0.0000,0.0000,0.0000,0.0000,2.8500,97.1500
384C601DAA0369E7BB9AECC1D53D3437,1002715501,2018-03-14,11,0.00,81675,0.0000,82.5058,17.4942,0.0000,0.0000,0.0000,0.0000,0.0000,100.0000
384C601DAA0369E7BB9AECC1D53D3437,1002821456,2018-04-10,9,0.00,6000,0.0000,0.0000,100.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
384C601DAA0369E7BB9AECC1D53D3437,1002913766,2018-08-26,123,0.00,3104788,0.0000,36.1032,63.4363,0.0000,0.4400,0.0000,1.0000,2.9500,95.6100
384C601DAA0369E7BB9AECC1D53D3437,1002983041,2018-08-26,86,0.00,497286,0.0000,5.2376,94.7624,0.0000,0.0000,0.0000,0.0000,0.0000,100.0000
384C601DAA0369E7BB9AECC1D53D3437,1003121967,2018-08-26,2,0.00,46492,0.0000,0.0000,100.0000,0.0000,0.0000,0.0000,0.0000,0.0000,100.0000
BD5FDCFA71A9CD5313766DAE14B56F9F,1002201084,2018-08-26,342,0.00,587993,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
BD5FDCFA71A9CD5313766DAE14B56F9F,1002262401,2018-04-08,171,0.00,2394672,0.0000,81.8299,16.4425,0.0000,78.3600,2.0600,0.0000,11.0800,8.5000
BD5FDCFA71A9CD5313766DAE14B56F9F,1002550214,2018-08-25,224,0.00,242778,0.0000,54.3347,36.9439,0.0000,43.8100,0.0000,0.0000,37.9300,18.2600
BD5FDCFA71A9CD5313766DAE14B56F9F,1002583878,2018-02-08,15,0.00,30500,0.0000,0.0000,100.0000,0.0000,0.0000,0.0000,0.0000,0.0000,100.0000
BD5FDCFA71A9CD5313766DAE14B56F9F,1002627167,2018-08-26,197,0.00,1375016,0.0000,46.5520,53.4480,0.0000,0.3600,0.0000,5.5400,9.4400,84.6500
BD5FDCFA71A9CD5313766DAE14B56F9F,1002651557,2018-03-02,12,0.00,44216,0.0000,33.6145,66.3855,0.0000,0.0000,0.0000,0.0000,14.0200,85.9800
BD5FDCFA71A9CD5313766DAE14B56F9F,1002701272,2018-03-02,1,0.00,2000,0.0000,0.0000,100.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
BD5FDCFA71A9CD5313766DAE14B56F9F,1002829667,2018-08-19,139,0.00,230821,0.0000,54.6391,45.3609,0.0000,0.0000,0.0000,0.0000,17.1900,82.8100
BD5FDCFA71A9CD5313766DAE14B56F9F,1002887651,2018-08-26,133,0.00,775939,0.0000,19.3153,80.6847,0.0000,0.3200,0.0000,0.0000,5.6800,94.0000
BD5FDCFA71A9CD5313766DAE14B56F9F,1002900608,2018-04-22,2,0.00,14500,0.0000,0.0000,100.0000,0.0000,0.0000,0.0000,0.0000,0.0000,100.0000
BD5FDCFA71A9CD5313766DAE14B56F9F,1002920921,2018-04-29,1,0.00,2000,0.0000,0.0000,100.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
384C601DAA0369E7BB9AECC1D53D3437,1002352346,2018-04-15,157,0.00,7000,0.0000,0.0000,100.0000,0.0000,0.0000,0.0000,0.0000,7.3200,92.6800
384C601DAA0369E7BB9AECC1D53D3437,1002512817,2018-08-19,228,0.00,2227204,0.0000,26.7469,73.2531,0.0000,0.0000,0.0000,0.0000,1.7700,98.2300
384C601DAA0369E7BB9AECC1D53D3437,1002529244,2018-03-06,59,0.00,203552,0.0000,4.0555,95.9445,0.0000,0.0000,0.0000,0.0000,3.3000,96.7000
384C601DAA0369E7BB9AECC1D53D3437,1002531400,2018-07-09,183,0.00,263342,0.0000,22.8069,77.1931,0.0000,0.0000,0.0000,0.0000,0.0000,100.0000
384C601DAA0369E7BB9AECC1D53D3437,1002636457,2018-08-04,171,0.00,27500,0.0000,0.0000,100.0000,0.0000,0.0000,0.0000,66.3600,3.9400,29.6900
384C601DAA0369E7BB9AECC1D53D3437,1002651354,2018-02-19,1,0.00,2000,0.0000,0.0000,100.0000,0.0000,0.0000,0.0000,0.0000,0.0000,100.0000
384C601DAA0369E7BB9AECC1D53D3437,1002734291,2018-08-26,173,0.00,432828,0.0000,28.3197,71.6803,0.0000,0.0000,0.0000,0.0000,3.5100,96.4900
384C601DAA0369E7BB9AECC1D53D3437,1002843325,2018-08-26,142,0.00,1069971,0.0000,32.5294,67.4706,0.0000,0.0000,0.0000,0.0000,0.9500,99.0500
384C601DAA0369E7BB9AECC1D53D3437,1002912223,2018-05-29,35,0.00,61000,0.0000,0.0000,100.0000,0.0000,0.0000,0.0000,0.0000,0.0000,100.0000
384C601DAA0369E7BB9AECC1D53D3437,1003015877,2018-08-26,64,0.00,184526,0.0000,4.9752,95.0248,0.0000,0.0000,0.0000,0.0000,0.0000,100.0000
BD5FDCFA71A9CD5313766DAE14B56F9F,1002276743,2018-02-24,126,0.00,10000,0.0000,0.0000,100.0000,0.0000,0.0000,0.0000,0.0000,0.0000,100.0000
BD5FDCFA71A9CD5313766DAE14B56F9F,1002369302,2018-06-01,199,0.00,624408,0.0000,46.6508,53.3492,0.0000,13.5000,0.0000,0.0000,59.9600,26.5400
BD5FDCFA71A9CD5313766DAE14B56F9F,1002444517,2018-02-23,71,0.00,22000,0.0000,0.0000,100.0000,0.0000,0.0000,0.0000,0.0000,0.0000,100.0000
BD5FDCFA71A9CD5313766DAE14B56F9F,1002510249,2018-07-18,196,0.00,64754,0.0000,11.9898,88.0102,0.0000,0.0000,0.0000,0.0000,3.0500,96.9500
BD5FDCFA71A9CD5313766DAE14B56F9F,1002644124,2018-04-02,45,0.00,253304,0.0000,33.0416,66.9584,0.0000,0.0000,0.0000,0.0000,49.3600,50.6400
BD5FDCFA71A9CD5313766DAE14B56F9F,1002700335,2018-03-02,1,0.00,2000,0.0000,0.0000,100.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
BD5FDCFA71A9CD5313766DAE14B56F9F,1002843511,2018-07-18,103,0.00,570432,0.0000,33.7302,66.2698,0.0000,4.2600,0.0000,0.0000,47.7700,47.9700
BD5FDCFA71A9CD5313766DAE14B56F9F,1002962498,2018-06-29,39,0.00,57898,0.0000,25.7315,74.2685,0.0000,0.0000,0.0000,0.0000,0.0000,100.0000
BD5FDCFA71A9CD5313766DAE14B56F9F,1003024733,2018-06-30,1,0.00,19500,0.0000,0.0000,100.0000,0.0000,0.0000,0.0000,0.0000,0.0000,100.0000
BD5FDCFA71A9CD5313766DAE14B56F9F,1003051027,2018-07-16,2,0.00,18342,0.0000,90.1681,9.8319,0.0000,0.0000,0.0000,0.0000,0.0000,100.0000
BD5FDCFA71A9CD5313766DAE14B56F9F,1003110050,2018-08-17,1,0.00,2500,0.0000,0.0000,100.0000,0.0000,0.0000,0.0000,0.0000,0.0000,100.0000
384C601DAA0369E7BB9AECC1D53D3437,1002552522,2018-03-04,50,0.00,6000,0.0000,0.0000,100.0000,0.0000,0.0000,0.0000,0.0000,0.0000,100.0000
384C601DAA0369E7BB9AECC1D53D3437,1002635273,2018-05-20,95,0.00,341935,0.0000,39.4365,60.5635,0.0000,0.0000,0.0000,0.0000,1.0200,98.9800
384C601DAA0369E7BB9AECC1D53D3437,1002882345,2018-08-23,132,0.00,1413843,0.0000,75.2448,24.7552,0.0000,3.5300,0.0000,0.0000,33.6900,62.7800
384C601DAA0369E7BB9AECC1D53D3437,1003004089,2018-06-18,3,0.00,8000,0.0000,0.0000,100.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
BD5FDCFA71A9CD5313766DAE14B56F9F,1002244024,2018-08-26,312,0.00,1880231,0.0000,40.8725,58.7394,0.0000,0.6800,2.3700,0.0000,13.9100,83.0400
BD5FDCFA71A9CD5313766DAE14B56F9F,1002259719,2018-08-26,311,0.00,3006495,0.0000,12.1415,83.3287,0.0000,0.8600,0.0000,0.0000,6.6200,92.5200
BD5FDCFA71A9CD5313766DAE14B56F9F,1002623709,2018-08-25,197,0.00,455079,0.0000,20.1789,77.8129,0.0000,0.0000,0.0000,6.1300,0.7900,93.0800
BD5FDCFA71A9CD5313766DAE14B56F9F,1002879212,2018-05-17,35,0.00,447400,0.0000,0.0000,100.0000,0.0000,0.0000,0.0000,0.0000,0.3200,99.6800
BD5FDCFA71A9CD5313766DAE14B56F9F,1002892581,2018-08-26,131,0.00,1041409,0.0000,49.7343,50.2657,0.0000,0.3900,0.0000,0.0000,15.2300,84.3800
BD5FDCFA71A9CD5313766DAE14B56F9F,1002933147,2018-06-07,34,0.00,68692,0.0000,24.6935,75.3065,0.0000,0.0000,0.0000,0.0000,0.0000,100.0000
BD5FDCFA71A9CD5313766DAE14B56F9F,1003013453,2018-08-26,66,0.00,483290,0.0000,14.9250,70.5921,0.0000,1.3200,0.0000,7.2600,11.6100,79.8100
384C601DAA0369E7BB9AECC1D53D3437,1002666581,2018-03-31,37,0.00,136888,0.0000,0.0000,100.0000,0.0000,0.0000,0.0000,0.0000,0.0000,100.0000
384C601DAA0369E7BB9AECC1D53D3437,1002862009,2018-08-26,139,0.00,3101625,0.0000,61.3353,38.6647,0.0000,0.0000,0.0000,0.0000,5.6100,94.3900
384C601DAA0369E7BB9AECC1D53D3437,1002874599,2018-04-12,1,0.00,7500,0.0000,0.0000,100.0000,0.0000,0.0000,0.0000,0.0000,0.0000,100.0000
384C601DAA0369E7BB9AECC1D53D3437,1002955727,2018-08-26,101,0.00,706662,0.0000,33.1273,66.8727,0.0000,0.0000,0.0000,0.0000,0.0000,100.0000
384C601DAA0369E7BB9AECC1D53D3437,1003006674,2018-08-26,71,0.00,110232,0.0000,8.1888,91.8112,0.0000,0.0000,0.0000,0.0000,50.3800,49.6200
BD5FDCFA71A9CD5313766DAE14B56F9F,1002732074,2018-03-08,2,0.00,34500,0.0000,0.0000,100.0000,0.0000,0.0000,0.0000,0.0000,0.0000,100.0000
BD5FDCFA71A9CD5313766DAE14B56F9F,1002837526,2018-04-11,7,0.00,41000,0.0000,0.0000,100.0000,0.0000,0.0000,0.0000,38.0600,0.0000,61.9400
BD5FDCFA71A9CD5313766DAE14B56F9F,1002892322,2018-04-25,9,0.00,2000,0.0000,0.0000,100.0000,0.0000,0.0000,0.0000,0.0000,0.0000,100.0000
BD5FDCFA71A9CD5313766DAE14B56F9F,1003096568,2018-08-26,18,0.00,322641,0.0000,38.5213,61.4787,0.0000,0.0000,0.0000,0.0000,1.1600,98.8400
384C601DAA0369E7BB9AECC1D53D3437,1002449669,2018-07-01,198,0.00,44448,0.0000,100.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,100.0000
384C601DAA0369E7BB9AECC1D53D3437,1002548971,2018-02-23,42,0.00,64196,0.0000,53.6491,46.3509,0.0000,0.0000,0.0000,0.0000,0.0000,100.0000
384C601DAA0369E7BB9AECC1D53D3437,1002617188,2018-08-24,199,0.00,555370,0.0000,55.3611,44.6389,0.0000,1.2400,0.0000,0.0000,41.3600,57.4000
384C601DAA0369E7BB9AECC1D53D3437,1002662571,2018-05-24,92,0.00,493458,0.0000,36.0099,63.7094,0.0000,0.0000,0.0000,0.0000,16.3800,83.6200
384C601DAA0369E7BB9AECC1D53D3437,1002668423,2018-02-23,1,0.00,2000,0.0000,0.0000,100.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
384C601DAA0369E7BB9AECC1D53D3437,1002801073,2018-03-28,2,0.00,2000,0.0000,0.0000,100.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
384C601DAA0369E7BB9AECC1D53D3437,1002856651,2018-07-01,84,0.00,534076,0.0000,16.3182,83.6818,0.0000,0.1200,0.0000,0.0000,8.9200,90.9700
384C601DAA0369E7BB9AECC1D53D3437,1002864147,2018-08-08,121,0.00,873222,0.0000,90.8470,9.1530,0.0000,35.6900,0.0000,1.0100,39.3900,23.9000
384C601DAA0369E7BB9AECC1D53D3437,1002866291,2018-08-18,131,0.00,83671,0.0000,68.2942,31.7058,0.0000,0.0000,0.0000,0.0000,0.0000,100.0000
384C601DAA0369E7BB9AECC1D53D3437,1002952151,2018-05-16,1,0.00,2000,0.0000,0.0000,100.0000,0.0000,0.0000,0.0000,0.0000,0.0000,100.0000
384C601DAA0369E7BB9AECC1D53D3437,1003025881,2018-08-26,57,0.00,213845,0.0000,46.1562,53.8438,0.0000,0.0000,0.0000,0.0000,19.8800,80.1200
BD5FDCFA71A9CD5313766DAE14B56F9F,1002255257,2018-08-26,311,0.00,1483654,0.0000,40.6186,59.3814,0.0000,1.2800,0.0000,0.0000,12.7700,85.9500
BD5FDCFA71A9CD5313766DAE14B56F9F,1002389546,2018-03-22,120,0.00,155584,0.0000,16.9005,83.0995,0.0000,0.0000,0.0000,0.0000,0.0000,100.0000
BD5FDCFA71A9CD5313766DAE14B56F9F,1002408436,2018-08-02,244,0.00,6000,0.0000,0.0000,100.0000,0.0000,0.0000,0.0000,0.0000,0.0000,100.0000
BD5FDCFA71A9CD5313766DAE14B56F9F,1002741459,2018-03-27,19,0.00,47500,0.0000,0.0000,100.0000,0.0000,0.0000,0.0000,0.0000,0.0000,100.0000
BD5FDCFA71A9CD5313766DAE14B56F9F,1002793879,2018-04-07,14,0.00,5000,0.0000,0.0000,100.0000,0.0000,0.0000,0.0000,0.0000,0.0000,100.0000
BD5FDCFA71A9CD5313766DAE14B56F9F,1002797811,2018-08-24,151,0.00,92338,0.0000,37.8592,62.1408,0.0000,0.0000,0.0000,0.0000,0.0000,100.0000
BD5FDCFA71A9CD5313766DAE14B56F9F,1002836439,2018-08-26,144,0.00,1258195,0.0000,28.4024,71.5976,0.0000,0.0000,0.0000,0.2700,2.9100,96.8200
BD5FDCFA71A9CD5313766DAE14B56F9F,1002887256,2018-04-16,1,0.00,2500,0.0000,0.0000,100.0000,0.0000,0.0000,0.0000,0.0000,0.0000,100.0000
BD5FDCFA71A9CD5313766DAE14B56F9F,1002942763,2018-08-26,108,0.00,504499,0.0000,11.7090,88.1981,0.0000,0.3100,0.0000,0.0000,3.7300,95.9500
BD5FDCFA71A9CD5313766DAE14B56F9F,1002983040,2018-07-29,58,0.00,89349,0.0000,29.9422,70.0578,0.0000,0.0000,0.0000,0.0000,2.3000,97.7000
BD5FDCFA71A9CD5313766DAE14B56F9F,1003038190,2018-08-26,50,0.00,478754,0.0000,7.7139,92.2861,0.0000,5.5800,0.0000,0.0000,20.6100,73.8100
BD5FDCFA71A9CD5313766DAE14B56F9F,1003076802,2018-08-26,28,0.00,510237,0.0000,10.1411,89.8589,0.0000,0.0000,0.0000,0.0000,0.0000,100.0000
384C601DAA0369E7BB9AECC1D53D3437,1002348916,2018-06-11,214,0.00,382456,0.0000,61.5930,38.4070,0.0000,0.0000,0.0000,0.0000,16.5700,83.4300
384C601DAA0369E7BB9AECC1D53D3437,1002406504,2018-06-03,185,0.00,1667546,0.0000,16.3835,70.1902,0.0000,2.0200,0.0000,0.0000,16.4400,81.5300
384C601DAA0369E7BB9AECC1D53D3437,1002759731,2018-04-25,43,0.00,148431,0.0000,59.2595,40.7405,0.0000,0.0000,0.0000,0.0000,1.4500,98.5500
384C601DAA0369E7BB9AECC1D53D3437,1003009417,2018-08-24,67,0.00,101480,0.0000,37.6885,62.3115,0.0000,0.0000,0.0000,15.3200,0.0000,84.6800
BD5FDCFA71A9CD5313766DAE14B56F9F,1002634576,2018-04-01,47,0.00,11702,0.0000,70.8072,29.1928,0.0000,0.0000,0.0000,0.0000,0.0000,100.0000
BD5FDCFA71A9CD5313766DAE14B56F9F,1002636978,2018-04-17,62,0.00,152082,0.0000,51.2472,48.7528,0.0000,0.0000,0.0000,0.0000,10.4100,89.5900
BD5FDCFA71A9CD5313766DAE14B56F9F,1002654084,2018-08-26,188,0.00,3426150,0.0000,21.0008,74.0013,0.0000,0.0000,0.0000,0.0000,1.6700,98.3300
BD5FDCFA71A9CD5313766DAE14B56F9F,1002673495,2018-05-11,76,9.94,578764,21.3344,3.5763,75.0893,0.0000,0.0000,0.0000,0.0000,3.4600,96.5400
BD5FDCFA71A9CD5313766DAE14B56F9F,1002710312,2018-04-29,58,0.00,65843,0.0000,41.7593,58.2407,0.0000,0.0000,0.0000,0.0000,2.3400,97.6600
BD5FDCFA71A9CD5313766DAE14B56F9F,1002802095,2018-03-27,1,0.00,2000,0.0000,0.0000,100.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
BD5FDCFA71A9CD5313766DAE14B56F9F,1002849874,2018-04-09,2,0.00,4000,0.0000,0.0000,100.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
BD5FDCFA71A9CD5313766DAE14B56F9F,1002861615,2018-07-18,100,0.00,314792,0.0000,15.7141,84.2859,0.0000,2.6700,0.0000,0.0000,34.9100,62.4200
BD5FDCFA71A9CD5313766DAE14B56F9F,1002926066,2018-05-04,4,0.00,6000,0.0000,0.0000,100.0000,0.0000,0.0000,0.0000,0.0000,0.0000,100.0000
BD5FDCFA71A9CD5313766DAE14B56F9F,1003081879,2018-08-26,25,0.00,581504,0.0000,14.3184,85.6816,0.0000,0.0000,0.0000,0.0000,4.9900,95.0100
BD5FDCFA71A9CD5313766DAE14B56F9F,1003100728,2018-08-25,15,0.00,45000,0.0000,0.0000,100.0000,0.0000,0.0000,0.0000,99.9000,0.0000,0.1000
384C601DAA0369E7BB9AECC1D53D3437,1002384532,2018-08-24,277,0.00,1240832,0.0000,20.6777,79.3223,0.0000,0.6500,0.0000,0.0000,14.5600,84.7900
384C601DAA0369E7BB9AECC1D53D3437,1002524389,2018-05-13,128,0.00,152935,0.0000,60.1394,39.8606,0.0000,3.2900,0.0000,0.0000,82.9300,13.7800
384C601DAA0369E7BB9AECC1D53D3437,1002570809,2018-08-26,219,0.00,1854953,0.0000,35.5400,64.4600,0.0000,0.0000,0.0000,0.0000,0.3000,99.7000
384C601DAA0369E7BB9AECC1D53D3437,1002635804,2018-02-15,1,0.00,2000,0.0000,0.0000,100.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
384C601DAA0369E7BB9AECC1D53D3437,1002801140,2018-03-28,2,0.00,2000,0.0000,0.0000,100.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
384C601DAA0369E7BB9AECC1D53D3437,1002803248,2018-03-28,1,0.00,2000,0.0000,0.0000,100.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
384C601DAA0369E7BB9AECC1D53D3437,1002817101,2018-08-26,147,0.00,391492,0.0000,25.7877,74.2123,0.0000,0.0000,0.0000,3.8600,0.0000,96.1400
384C601DAA0369E7BB9AECC1D53D3437,1002962481,2018-05-26,5,0.00,59500,0.0000,0.0000,100.0000,0.0000,0.0000,0.0000,0.0000,2.3000,97.7000
384C601DAA0369E7BB9AECC1D53D3437,1002997852,2018-08-26,76,0.00,212590,0.0000,17.0453,82.9547,0.0000,0.0000,0.0000,0.0000,15.6900,84.3100
384C601DAA0369E7BB9AECC1D53D3437,1003037626,2018-07-22,15,0.00,31423,0.0000,45.2209,54.7791,0.0000,0.0000,0.0000,22.4400,0.0000,77.5600
384C601DAA0369E7BB9AECC1D53D3437,1003080495,2018-08-14,14,0.00,9500,0.0000,0.0000,100.0000,0.0000,0.0000,0.0000,0.0000,0.0000,100.0000
BD5FDCFA71A9CD5313766DAE14B56F9F,1002396550,2018-08-16,264,0.00,354336,0.0000,15.2584,84.7416,0.0000,0.0000,0.0000,0.0000,0.9400,99.0600
BD5FDCFA71A9CD5313766DAE14B56F9F,1002730099,2018-04-14,40,0.00,115693,0.0000,28.2374,71.7626,0.0000,0.0000,0.0000,0.0000,3.3000,96.7000
BD5FDCFA71A9CD5313766DAE14B56F9F,1002775022,2018-03-28,10,0.00,8974,0.0000,100.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,100.0000
BD5FDCFA71A9CD5313766DAE14B56F9F,1002914108,2018-08-26,123,0.00,1875279,0.0000,72.9414,25.7873,0.0000,48.3800,0.0000,0.0000,7.0600,44.5600
BD5FDCFA71A9CD5313766DAE14B56F9F,1002951226,2018-08-16,93,0.00,55760,0.0000,19.4188,80.5812,0.0000,0.0000,0.0000,0.0000,4.5200,95.4800
384C601DAA0369E7BB9AECC1D53D3437,1002380183,2018-07-20,244,0.00,5640,0.0000,73.8220,26.1780,0.0000,0.0000,0.0000,0.0000,0.0000,100.0000
384C601DAA0369E7BB9AECC1D53D3437,1002400052,2018-04-08,132,0.00,1011793,0.0000,8.4327,91.5196,0.0000,1.7300,0.0000,0.0000,16.3100,81.9700
384C601DAA0369E7BB9AECC1D53D3437,1002747605,2018-03-11,1,0.00,12500,0.0000,0.0000,100.0000,0.0000,0.0000,0.0000,0.0000,0.0000,100.0000
384C601DAA0369E7BB9AECC1D53D3437,1002886326,2018-07-07,84,0.00,761767,0.0000,66.1794,33.8206,0.0000,0.0000,0.0000,0.0000,2.8700,97.1300
384C601DAA0369E7BB9AECC1D53D3437,1002953664,2018-07-20,65,0.00,240488,0.0000,18.4805,81.5195,0.0000,0.0000,0.0000,0.0000,2.5100,97.4900
384C601DAA0369E7BB9AECC1D53D3437,1002969603,2018-07-23,60,0.00,2000,0.0000,0.0000,100.0000,0.0000,0.0000,0.0000,73.6100,0.0000,26.3900
384C601DAA0369E7BB9AECC1D53D3437,1003083293,2018-08-07,5,0.00,8000,0.0000,0.0000,100.0000,0.0000,0.0000,0.0000,0.0000,0.0000,100.0000
BD5FDCFA71A9CD5313766DAE14B56F9F,1002303124,2018-08-26,304,0.00,2708330,0.0000,62.1480,37.8520,0.0000,0.1400,0.0000,0.0000,5.7500,94.1100
BD5FDCFA71A9CD5313766DAE14B56F9F,1002667047,2018-02-23,1,0.00,2000,0.0000,0.0000,100.0000,0.0000,0.0000,0.0000,0.0000,0.0000,100.0000
BD5FDCFA71A9CD5313766DAE14B56F9F,1002682897,2018-07-24,148,0.00,257098,0.0000,54.1050,45.8950,0.0000,2.0100,0.0000,0.0000,6.2100,91.7800
BD5FDCFA71A9CD5313766DAE14B56F9F,1002703124,2018-03-02,1,0.00,68,0.0000,100.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,100.0000
BD5FDCFA71A9CD5313766DAE14B56F9F,1002768006,2018-08-26,163,0.00,2320779,0.0000,1.2035,98.7965,0.0000,0.1700,0.0000,0.0000,3.3000,96.5400
BD5FDCFA71A9CD5313766DAE14B56F9F,1002893072,2018-08-26,131,0.00,1995966,0.0000,60.5388,39.4612,0.0000,5.4800,0.0000,0.0000,18.7500,75.7700
BD5FDCFA71A9CD5313766DAE14B56F9F,1003030015,2018-08-26,55,0.00,430241,0.0000,27.0336,72.9664,0.0000,0.0000,0.0000,0.0000,3.2000,96.8000
BD5FDCFA71A9CD5313766DAE14B56F9F,1003045181,2018-08-20,39,0.00,101144,0.0000,6.9886,93.0114,0.0000,0.0000,0.0000,0.0000,0.0000,100.0000
BD5FDCFA71A9CD5313766DAE14B56F9F,1003116175,2018-08-26,6,0.00,41500,0.0000,0.0000,100.0000,0.0000,0.0000,0.0000,0.0000,41.5200,58.4800
384C601DAA0369E7BB9AECC1D53D3437,1002417385,2018-04-12,128,0.00,42011,0.0000,82.2957,17.7043,0.0000,0.0000,0.0000,0.0000,0.0000,100.0000
384C601DAA0369E7BB9AECC1D53D3437,1002499063,2018-05-01,120,0.00,2209322,0.0000,90.5469,9.4531,0.0000,63.1600,0.0000,0.0000,11.5000,25.3500
384C601DAA0369E7BB9AECC1D53D3437,1002506658,2018-02-12,41,0.00,31000,0.0000,0.0000,100.0000,0.0000,0.0000,0.0000,0.0000,0.0000,100.0000
384C601DAA0369E7BB9AECC1D53D3437,1002625341,2018-08-22,194,0.00,1001944,0.0000,59.9092,40.0908,0.0000,0.0000,0.0000,0.0000,1.4100,98.5900
384C601DAA0369E7BB9AECC1D53D3437,1002750873,2018-04-16,36,8.93,276153,76.1840,5.3795,18.4365,0.0000,1.1800,0.0000,0.0000,22.5700,76.2500
384C601DAA0369E7BB9AECC1D53D3437,1002808903,2018-08-26,150,0.00,1353749,0.0000,64.6129,35.3871,0.0000,8.2800,0.0000,0.0000,43.9700,47.7600
384C601DAA0369E7BB9AECC1D53D3437,1002809459,2018-08-20,144,0.00,332098,0.0000,8.4146,91.5854,0.0000,0.0000,0.0000,0.0000,0.8100,99.1900
384C601DAA0369E7BB9AECC1D53D3437,1002826021,2018-07-01,90,0.00,124000,0.0000,26.1900,73.8100,0.0000,0.0000,0.0000,49.4100,0.0000,50.5900
BD5FDCFA71A9CD5313766DAE14B56F9F,1002234302,2018-03-01,135,0.00,14000,0.0000,0.0000,100.0000,0.0000,0.0000,0.0000,0.0000,0.0000,100.0000
BD5FDCFA71A9CD5313766DAE14B56F9F,1002720779,2018-08-25,175,0.00,334771,0.0000,60.2161,39.6452,0.0000,0.3100,0.0000,0.0000,25.4000,74.2900
BD5FDCFA71A9CD5313766DAE14B56F9F,1002835758,2018-06-04,61,0.00,592643,0.0000,33.5805,66.4195,0.0000,0.0000,0.0000,0.0000,1.1000,98.9000
BD5FDCFA71A9CD5313766DAE14B56F9F,1002897398,2018-04-28,10,0.00,18944,0.0000,61.8029,38.1971,0.0000,0.0000,0.0000,0.0000,0.0000,100.0000
BD5FDCFA71A9CD5313766DAE14B56F9F,1003064401,2018-07-23,1,0.00,2000,0.0000,0.0000,100.0000,0.0000,0.0000,0.0000,0.0000,0.0000,100.0000
384C601DAA0369E7BB9AECC1D53D3437,1002347276,2018-08-26,291,0.00,873949,0.0000,2.7108,97.2892,0.0000,4.1500,0.0000,0.0000,36.6400,59.2200
384C601DAA0369E7BB9AECC1D53D3437,1002400517,2018-06-13,198,0.00,1465984,0.0000,67.9401,32.0599,0.0000,0.0000,0.0000,0.4500,12.0400,87.5100
384C601DAA0369E7BB9AECC1D53D3437,1002582421,2018-07-11,169,0.00,305848,0.0000,28.4640,70.7295,0.0000,0.0000,0.0000,0.0000,0.5500,99.4500
384C601DAA0369E7BB9AECC1D53D3437,1002616797,2018-08-19,194,0.00,6000,0.0000,0.0000,100.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
384C601DAA0369E7BB9AECC1D53D3437,1002767528,2018-03-17,1,0.00,15000,0.0000,0.0000,100.0000,0.0000,0.0000,0.0000,0.0000,0.0000,100.0000
384C601DAA0369E7BB9AECC1D53D3437,1002789069,2018-03-31,8,0.00,56500,0.0000,0.0000,100.0000,0.0000,0.0000,0.0000,0.0000,0.0000,100.0000
384C601DAA0369E7BB9AECC1D53D3437,1003003309,2018-06-19,5,0.00,6500,0.0000,0.0000,100.0000,0.0000,0.0000,0.0000,0.0000,0.0000,100.0000
BD5FDCFA71A9CD5313766DAE14B56F9F,1002812519,2018-05-25,56,0.00,103900,0.0000,26.1501,73.8499,0.0000,0.0000,0.0000,0.0000,0.0000,100.0000
