user_style_daily_sirendoudizhu.fbpid,user_style_daily_sirendoudizhu.fuid,user_style_daily_sirendoudizhu.sys_sum,user_style_daily_sirendoudizhu.sys_percent,user_style_daily_sirendoudizhu.win_sum,user_style_daily_sirendoudizhu.win_percent,user_style_daily_sirendoudizhu.pay_sum,user_style_daily_sirendoudizhu.pay_percent,user_style_daily_sirendoudizhu.change_sum,user_style_daily_sirendoudizhu.change_percent,user_style_daily_sirendoudizhu.coin_total,user_style_daily_sirendoudizhu.primary_total_time,user_style_daily_sirendoudizhu.primary_total_count,user_style_daily_sirendoudizhu.primary_percent,user_style_daily_sirendoudizhu.practice_total_time,user_style_daily_sirendoudizhu.practice_total_count,user_style_daily_sirendoudizhu.practice_percent,user_style_daily_sirendoudizhu.native_total_time,user_style_daily_sirendoudizhu.native_total_count,user_style_daily_sirendoudizhu.native_percent,user_style_daily_sirendoudizhu.middle_total_time,user_style_daily_sirendoudizhu.middle_total_count,user_style_daily_sirendoudizhu.middle_percent,user_style_daily_sirendoudizhu.high_total_time,user_style_daily_sirendoudizhu.high_total_count,user_style_daily_sirendoudizhu.high_percent,user_style_daily_sirendoudizhu.master_total_time,user_style_daily_sirendoudizhu.master_total_count,user_style_daily_sirendoudizhu.master_percent,user_style_daily_sirendoudizhu.dt
B797AC4DBA23F78601A22277185EB16A,8156749,11363,79.6509,2903,20.3491,0,0,0,0.0,14266,0,0,0.0,287,2,100.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,2018-09-10
0B8A572918B073167351981AAD73D27B,11762559,69905,53.25,61372,46.75,0,0,0,0.0,131277,271,2,11.6209,926,7,39.7084,1135,7,48.6707,0,0,0.0,0,0,0.0,0,0,0.0,2018-09-10
53A1CFE86FB5700D88BF92D5087FFD2B,4307589,16127,65.6797,8427,34.3203,0,0,0,0.0,24554,0,0,0.0,142,1,45.6592,169,1,54.3408,0,0,0.0,0,0,0.0,0,0,0.0,2018-09-10
53A1CFE86FB5700D88BF92D5087FFD2B,4307117,6630,79.5918,1700,20.4082,0,0,0,0.0,8330,0,0,0.0,1399,7,100.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,2018-09-10
53A1CFE86FB5700D88BF92D5087FFD2B,4307395,153058,48.311,163760,51.689,0,0,0,0.0,316818,0,0,0.0,246,1,10.7847,2035,12,89.2153,0,0,0.0,0,0,0.0,0,0,0.0,2018-09-10
34E4147F6F2E379D9F1B3E9043A341F4,4164094,32419,52.0319,29887,47.9681,0,0,0,0.0,62306,0,0,0.0,585,4,61.0647,373,3,38.9353,0,0,0.0,0,0,0.0,0,0,0.0,2018-09-10
0B8A572918B073167351981AAD73D27B,11690149,76245,53.1383,67239,46.8617,0,0,0,0.0,143484,0,0,0.0,1711,11,77.7021,491,3,22.2979,0,0,0.0,0,0,0.0,0,0,0.0,2018-09-10
EC84EED4F127B11F8004B3B6B2264C2B,11512022,11378,74.0948,3978,25.9052,0,0,0,0.0,15356,0,0,0.0,196,2,100.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,2018-09-10
5EBDB2F4790BE7423EFC7FC44ED844AA,11384856,9052,73.5696,3252,26.4304,0,0,0,0.0,12304,0,0,0.0,522,4,100.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,2018-09-10
53A1CFE86FB5700D88BF92D5087FFD2B,4087677,11879,62.9351,6996,37.0649,0,0,0,0.0,18875,0,0,0.0,802,5,100.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,2018-09-10
EC84EED4F127B11F8004B3B6B2264C2B,9795087,18643,61.7604,11543,38.2396,0,0,0,0.0,30186,0,0,0.0,606,4,77.792,173,1,22.208,0,0,0.0,0,0,0.0,0,0,0.0,2018-09-10
5EBDB2F4790BE7423EFC7FC44ED844AA,8788924,41679,48.6745,43949,51.3255,0,0,0,0.0,85628,0,0,0.0,1570,11,54.6277,1304,9,45.3723,0,0,0.0,0,0,0.0,0,0,0.0,2018-09-10
53A1CFE86FB5700D88BF92D5087FFD2B,4305245,4036,65.2336,2151,34.7664,0,0,0,0.0,6187,0,0,0.0,303,2,100.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,2018-09-10
89D1A3AD2CFFF5709C8CCC0277E01269,11164415,32351,56.1903,25223,43.8097,0,0,0,0.0,57574,0,0,0.0,1352,8,86.6667,208,1,13.3333,0,0,0.0,0,0,0.0,0,0,0.0,2018-09-10
53A1CFE86FB5700D88BF92D5087FFD2B,4284336,9658,88.638,1238,11.362,0,0,0,0.0,10896,0,0,0.0,327,2,100.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,2018-09-10
53A1CFE86FB5700D88BF92D5087FFD2B,3979755,26134,57.3655,19423,42.6345,0,0,0,0.0,45557,0,0,0.0,1151,7,100.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,2018-09-10
EC84EED4F127B11F8004B3B6B2264C2B,11310587,2020,73.7226,720,26.2774,0,0,0,0.0,2740,0,0,0.0,0,0,0.0,50,1,100.0,0,0,0.0,0,0,0.0,0,0,0.0,2018-09-10
53A1CFE86FB5700D88BF92D5087FFD2B,4261808,11535,53.5366,10011,46.4634,0,0,0,0.0,21546,0,0,0.0,2194,13,100.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,2018-09-10
34E4147F6F2E379D9F1B3E9043A341F4,4220817,107332,47.7197,117590,52.2803,0,0,0,0.0,224922,0,0,0.0,0,0,0.0,5361,36,100.0,0,0,0.0,0,0,0.0,0,0,0.0,2018-09-10
5EBDB2F4790BE7423EFC7FC44ED844AA,10030515,4300,73.7564,1530,26.2436,0,0,0,0.0,5830,0,0,0.0,948,5,100.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,2018-09-10
5EBDB2F4790BE7423EFC7FC44ED844AA,11821367,9982,85.3746,1710,14.6254,0,0,0,0.0,11692,0,0,0.0,802,5,100.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,2018-09-10
EC84EED4F127B11F8004B3B6B2264C2B,11421823,18615,56.1031,14565,43.8969,0,0,0,0.0,33180,0,0,0.0,109,1,28.0928,279,2,71.9072,0,0,0.0,0,0,0.0,0,0,0.0,2018-09-10
9268258C6A6D664E21E1D05D5634EBBA,11766840,7325,68.1395,3425,31.8605,0,0,0,0.0,10750,0,0,0.0,995,6,100.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,2018-09-10
5EBDB2F4790BE7423EFC7FC44ED844AA,11661775,7901,80.0912,1964,19.9088,0,0,0,0.0,9865,0,0,0.0,716,2,100.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,2018-09-10
9268258C6A6D664E21E1D05D5634EBBA,11699995,8590,85.6431,1440,14.3569,0,0,0,0.0,10030,0,0,0.0,172,1,100.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,2018-09-10
5EBDB2F4790BE7423EFC7FC44ED844AA,10593935,7436,55.1182,6055,44.8818,0,0,0,0.0,13491,0,0,0.0,0,0,0.0,760,5,100.0,0,0,0.0,0,0,0.0,0,0,0.0,2018-09-10
53A1CFE86FB5700D88BF92D5087FFD2B,4155518,17335,49.1634,17925,50.8366,0,0,0,0.0,35260,0,0,0.0,1868,11,100.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,2018-09-10
EC84EED4F127B11F8004B3B6B2264C2B,11666034,16074,85.4409,2739,14.5591,0,0,0,0.0,18813,0,0,0.0,291,2,100.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,2018-09-10
B797AC4DBA23F78601A22277185EB16A,11617329,13255,48.3318,14170,51.6682,0,0,0,0.0,27425,0,0,0.0,1722,11,77.8833,489,2,22.1167,0,0,0.0,0,0,0.0,0,0,0.0,2018-09-10
53A1CFE86FB5700D88BF92D5087FFD2B,4036367,13665,68.8517,6182,31.1483,0,0,0,0.0,19847,0,0,0.0,1551,9,100.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,2018-09-10
EC84EED4F127B11F8004B3B6B2264C2B,9043570,14590,67.9236,6890,32.0764,0,0,0,0.0,21480,0,0,0.0,1108,8,100.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,2018-09-10
53A1CFE86FB5700D88BF92D5087FFD2B,4199459,5181,64.2724,2880,35.7276,0,0,0,0.0,8061,0,0,0.0,0,0,0.0,168,1,100.0,0,0,0.0,0,0,0.0,0,0,0.0,2018-09-10
B797AC4DBA23F78601A22277185EB16A,11062795,24510,77.9357,6939,22.0643,0,0,0,0.0,31449,0,0,0.0,1130,6,100.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,2018-09-10
53A1CFE86FB5700D88BF92D5087FFD2B,4309646,10354,84.0968,1958,15.9032,0,0,0,0.0,12312,0,0,0.0,762,4,100.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,2018-09-10
EC84EED4F127B11F8004B3B6B2264C2B,11215402,7600,41.3043,10800,58.6957,0,0,0,0.0,18400,0,0,0.0,0,0,0.0,0,0,0.0,236,2,100.0,0,0,0.0,0,0,0.0,2018-09-10
53A1CFE86FB5700D88BF92D5087FFD2B,4231264,39627,53.4965,34447,46.5035,0,0,0,0.0,74074,0,0,0.0,1600,10,90.4977,168,1,9.5023,0,0,0.0,0,0,0.0,0,0,0.0,2018-09-10
34E4147F6F2E379D9F1B3E9043A341F4,4154785,45721,47.3685,50801,52.6315,0,0,0,0.0,96522,0,0,0.0,0,0,0.0,1117,5,100.0,0,0,0.0,0,0,0.0,0,0,0.0,2018-09-10
53A1CFE86FB5700D88BF92D5087FFD2B,4085186,7051740,47.3737,7833600,52.6263,0,0,0,0.0,14885340,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,569,7,100.0,0,0,0.0,2018-09-10
0B8A572918B073167351981AAD73D27B,11647197,1630,77.2512,480,22.7488,0,0,0,0.0,2110,0,0,0.0,180,1,100.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,2018-09-10
53A1CFE86FB5700D88BF92D5087FFD2B,4059917,8064,89.3617,960,10.6383,0,0,0,0.0,9024,0,0,0.0,149,1,100.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,2018-09-10
5EBDB2F4790BE7423EFC7FC44ED844AA,11768486,26831,61.415,16857,38.585,0,0,0,0.0,43688,0,0,0.0,2560,15,100.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,2018-09-10
5EBDB2F4790BE7423EFC7FC44ED844AA,11814982,11959,78.3837,3298,21.6163,0,0,0,0.0,15257,0,0,0.0,792,4,100.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,2018-09-10
53A1CFE86FB5700D88BF92D5087FFD2B,2905950,31139,49.493,31777,50.507,0,0,0,0.0,62916,0,0,0.0,0,0,0.0,1211,8,100.0,0,0,0.0,0,0,0.0,0,0,0.0,2018-09-10
53A1CFE86FB5700D88BF92D5087FFD2B,4070393,22532,59.195,15532,40.805,0,0,0,0.0,38064,0,0,0.0,1686,10,100.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,2018-09-10
5EBDB2F4790BE7423EFC7FC44ED844AA,11817380,16551,66.5554,8317,33.4446,0,0,0,0.0,24868,0,0,0.0,374,3,69.0037,168,1,30.9963,0,0,0.0,0,0,0.0,0,0,0.0,2018-09-10
5EBDB2F4790BE7423EFC7FC44ED844AA,11699382,7083,72.5271,2683,27.4729,0,0,0,0.0,9766,0,0,0.0,272,2,100.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,2018-09-10
EC84EED4F127B11F8004B3B6B2264C2B,11348948,12923,72.9042,4803,27.0958,0,0,0,0.0,17726,0,0,0.0,769,4,81.7216,172,1,18.2784,0,0,0.0,0,0,0.0,0,0,0.0,2018-09-10
9268258C6A6D664E21E1D05D5634EBBA,11810954,26269,67.7403,12510,32.2597,0,0,0,0.0,38779,0,0,0.0,928,6,100.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,2018-09-10
53A1CFE86FB5700D88BF92D5087FFD2B,4269703,8358,89.7648,953,10.2352,0,0,0,0.0,9311,0,0,0.0,266,2,100.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,2018-09-10
B797AC4DBA23F78601A22277185EB16A,8026506,10496,55.6758,8356,44.3242,0,0,0,0.0,18852,0,0,0.0,1421,9,100.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,2018-09-10
9268258C6A6D664E21E1D05D5634EBBA,11813276,97877,51.0902,93700,48.9098,0,0,0,0.0,191577,1287,10,55.4981,1032,7,44.5019,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,2018-09-10
53A1CFE86FB5700D88BF92D5087FFD2B,4207799,44333,49.1072,45945,50.8928,0,0,0,0.0,90278,0,0,0.0,980,3,43.0202,1298,7,56.9798,0,0,0.0,0,0,0.0,0,0,0.0,2018-09-10
B797AC4DBA23F78601A22277185EB16A,10958166,6600,80.0,1650,20.0,0,0,0,0.0,8250,0,0,0.0,442,3,100.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,2018-09-10
53A1CFE86FB5700D88BF92D5087FFD2B,4135026,17342,63.9973,9756,36.0027,0,0,0,0.0,27098,0,0,0.0,1114,7,100.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,2018-09-10
53A1CFE86FB5700D88BF92D5087FFD2B,4242318,33071,54.7869,27292,45.2131,0,0,0,0.0,60363,0,0,0.0,596,4,53.9855,508,4,46.0145,0,0,0.0,0,0,0.0,0,0,0.0,2018-09-10
B797AC4DBA23F78601A22277185EB16A,10731605,23485,59.9888,15664,40.0112,0,0,0,0.0,39149,0,0,0.0,966,6,52.5857,871,5,47.4143,0,0,0.0,0,0,0.0,0,0,0.0,2018-09-10
5EBDB2F4790BE7423EFC7FC44ED844AA,11813822,10241,82.0461,2241,17.9539,0,0,0,0.0,12482,0,0,0.0,356,2,100.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,2018-09-10
EC84EED4F127B11F8004B3B6B2264C2B,10552574,54639,50.327,53929,49.673,0,0,0,0.0,108568,0,0,0.0,1759,10,41.1847,2512,14,58.8153,0,0,0.0,0,0,0.0,0,0,0.0,2018-09-10
53A1CFE86FB5700D88BF92D5087FFD2B,4291228,4710,54.7038,3900,45.2962,0,0,0,0.0,8610,0,0,0.0,780,4,82.3654,167,1,17.6346,0,0,0.0,0,0,0.0,0,0,0.0,2018-09-10
B797AC4DBA23F78601A22277185EB16A,9510290,21762,62.9123,12829,37.0877,0,0,0,0.0,34591,0,0,0.0,522,4,100.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,2018-09-10
89D1A3AD2CFFF5709C8CCC0277E01269,11103122,26711,61.6441,16620,38.3559,0,0,0,0.0,43331,0,0,0.0,1947,11,100.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,2018-09-10
5EBDB2F4790BE7423EFC7FC44ED844AA,11816017,41934,53.4409,36534,46.5591,0,0,0,0.0,78468,0,0,0.0,0,0,0.0,1419,9,100.0,0,0,0.0,0,0,0.0,0,0,0.0,2018-09-10
5EBDB2F4790BE7423EFC7FC44ED844AA,11821156,2074,69.1795,924,30.8205,0,0,0,0.0,2998,0,0,0.0,113,1,100.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,2018-09-10
B797AC4DBA23F78601A22277185EB16A,11664833,10368,75.7562,3318,24.2438,0,0,0,0.0,13686,0,0,0.0,419,3,100.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,2018-09-10
53A1CFE86FB5700D88BF92D5087FFD2B,4229678,8809,97.9976,180,2.0024,0,0,0,0.0,8989,0,0,0.0,346,2,100.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,2018-09-10
9268258C6A6D664E21E1D05D5634EBBA,11799403,136367,50.6876,132667,49.3124,0,0,0,0.0,269034,306,2,10.3309,1944,14,65.6313,712,4,24.0378,0,0,0.0,0,0,0.0,0,0,0.0,2018-09-10
53A1CFE86FB5700D88BF92D5087FFD2B,4273054,19869,56.3228,15408,43.6772,0,0,0,0.0,35277,0,0,0.0,2539,14,100.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,2018-09-10
EC84EED4F127B11F8004B3B6B2264C2B,11683861,10193,70.1225,4343,29.8775,0,0,0,0.0,14536,0,0,0.0,689,3,100.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,2018-09-10
53A1CFE86FB5700D88BF92D5087FFD2B,4306429,6080,61.2903,3840,38.7097,0,0,0,0.0,9920,0,0,0.0,0,0,0.0,186,1,100.0,0,0,0.0,0,0,0.0,0,0,0.0,2018-09-10
5EBDB2F4790BE7423EFC7FC44ED844AA,11485348,202635,52.4892,183416,47.5108,0,0,0,0.0,386051,1156,6,47.2608,0,0,0.0,0,0,0.0,0,0,0.0,1290,8,52.7392,0,0,0.0,2018-09-10
5EBDB2F4790BE7423EFC7FC44ED844AA,11780985,26476,55.4413,21279,44.5587,0,0,0,0.0,47755,0,0,0.0,437,4,44.2308,551,3,55.7692,0,0,0.0,0,0,0.0,0,0,0.0,2018-09-10
9268258C6A6D664E21E1D05D5634EBBA,11763960,16361,63.4836,9411,36.5164,0,0,0,0.0,25772,0,0,0.0,147,1,49.6622,149,1,50.3378,0,0,0.0,0,0,0.0,0,0,0.0,2018-09-10
0B8A572918B073167351981AAD73D27B,11780430,36798,51.1225,35182,48.8775,0,0,0,0.0,71980,0,0,0.0,0,0,0.0,1801,11,100.0,0,0,0.0,0,0,0.0,0,0,0.0,2018-09-10
B797AC4DBA23F78601A22277185EB16A,11478743,12020,64.0964,6733,35.9036,0,0,0,0.0,18753,0,0,0.0,923,7,100.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,2018-09-10
EC84EED4F127B11F8004B3B6B2264C2B,11538323,138607,45.6534,165000,54.3466,0,0,0,0.0,303607,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,799,4,100.0,2018-09-10
53A1CFE86FB5700D88BF92D5087FFD2B,4273524,30481,49.5151,31078,50.4849,0,0,0,0.0,61559,0,0,0.0,664,6,92.0943,57,1,7.9057,0,0,0.0,0,0,0.0,0,0,0.0,2018-09-10
EC84EED4F127B11F8004B3B6B2264C2B,10352218,9124,81.1166,2124,18.8834,0,0,0,0.0,11248,0,0,0.0,748,4,100.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,2018-09-10
5EBDB2F4790BE7423EFC7FC44ED844AA,11812723,284031,49.7896,286431,50.2104,0,0,0,0.0,570462,305,2,43.8218,0,0,0.0,391,2,56.1782,0,0,0.0,0,0,0.0,0,0,0.0,2018-09-10
9268258C6A6D664E21E1D05D5634EBBA,11721904,10263,83.4187,2040,16.5813,0,0,0,0.0,12303,0,0,0.0,944,6,100.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,2018-09-10
5EBDB2F4790BE7423EFC7FC44ED844AA,11438425,14295,57.5483,10545,42.4517,0,0,0,0.0,24840,0,0,0.0,150,1,30.9278,335,2,69.0722,0,0,0.0,0,0,0.0,0,0,0.0,2018-09-10
5EBDB2F4790BE7423EFC7FC44ED844AA,11732112,11070,80.691,2649,19.309,0,0,0,0.0,13719,0,0,0.0,517,3,100.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,2018-09-10
EC84EED4F127B11F8004B3B6B2264C2B,11230255,286767,56.2135,223372,43.7865,0,0,0,0.0,510139,705,4,27.8656,1489,8,58.8538,336,2,13.2806,0,0,0.0,0,0,0.0,0,0,0.0,2018-09-10
B797AC4DBA23F78601A22277185EB16A,11433511,10047,77.3203,2947,22.6797,0,0,0,0.0,12994,0,0,0.0,356,2,100.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,2018-09-10
53A1CFE86FB5700D88BF92D5087FFD2B,4308746,156084,48.5475,165424,51.4525,0,0,0,0.0,321508,0,0,0.0,2034,12,50.9136,1961,12,49.0864,0,0,0.0,0,0,0.0,0,0,0.0,2018-09-10
53A1CFE86FB5700D88BF92D5087FFD2B,4277265,32952,54.8241,27153,45.1759,0,0,0,0.0,60105,0,0,0.0,1057,7,79.1168,279,2,20.8832,0,0,0.0,0,0,0.0,0,0,0.0,2018-09-10
B797AC4DBA23F78601A22277185EB16A,8260675,13721,58.7825,9621,41.2175,0,0,0,0.0,23342,0,0,0.0,1244,8,100.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,2018-09-10
5EBDB2F4790BE7423EFC7FC44ED844AA,9579160,48490,55.7901,38425,44.2099,0,0,0,0.0,86915,0,0,0.0,1333,9,88.4539,174,1,11.5461,0,0,0.0,0,0,0.0,0,0,0.0,2018-09-10
53A1CFE86FB5700D88BF92D5087FFD2B,4299788,37882,50.5295,37088,49.4705,0,0,0,0.0,74970,0,0,0.0,2006,13,80.6594,481,2,19.3406,0,0,0.0,0,0,0.0,0,0,0.0,2018-09-10
53A1CFE86FB5700D88BF92D5087FFD2B,3966804,14218,69.2682,6308,30.7318,0,0,0,0.0,20526,0,0,0.0,865,6,100.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,2018-09-10
5EBDB2F4790BE7423EFC7FC44ED844AA,11733967,16256,66.7707,8090,33.2293,0,0,0,0.0,24346,0,0,0.0,1403,9,100.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,2018-09-10
5EBDB2F4790BE7423EFC7FC44ED844AA,11663718,16123,64.1686,9003,35.8314,0,0,0,0.0,25126,0,0,0.0,1574,8,100.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,2018-09-10
9268258C6A6D664E21E1D05D5634EBBA,11749465,9527,56.8912,7219,43.1088,0,0,0,0.0,16746,0,0,0.0,0,0,0.0,189,1,100.0,0,0,0.0,0,0,0.0,0,0,0.0,2018-09-10
5EBDB2F4790BE7423EFC7FC44ED844AA,11655579,19028,52.3495,17320,47.6505,0,0,0,0.0,36348,0,0,0.0,617,4,60.4902,403,3,39.5098,0,0,0.0,0,0,0.0,0,0,0.0,2018-09-10
9268258C6A6D664E21E1D05D5634EBBA,11824262,22570,68.4147,10420,31.5853,0,0,0,0.0,32990,0,0,0.0,1414,9,100.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,2018-09-10
53A1CFE86FB5700D88BF92D5087FFD2B,4046829,24420,58.0723,17631,41.9277,0,0,0,0.0,42051,0,0,0.0,627,5,100.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,2018-09-10
B797AC4DBA23F78601A22277185EB16A,10583213,25585,65.7966,13300,34.2034,0,0,0,0.0,38885,0,0,0.0,895,7,100.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,2018-09-10
B797AC4DBA23F78601A22277185EB16A,11092728,10853,78.8965,2903,21.1035,0,0,0,0.0,13756,0,0,0.0,370,3,100.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,2018-09-10
89D1A3AD2CFFF5709C8CCC0277E01269,11284692,10635,55.6253,8484,44.3747,0,0,0,0.0,19119,0,0,0.0,0,0,0.0,296,2,100.0,0,0,0.0,0,0,0.0,0,0,0.0,2018-09-10
5EBDB2F4790BE7423EFC7FC44ED844AA,11799402,18310,64.5764,10044,35.4236,0,0,0,0.0,28354,0,0,0.0,503,5,100.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,2018-09-10
5EBDB2F4790BE7423EFC7FC44ED844AA,11689404,55892,54.3364,46971,45.6636,0,0,0,0.0,102863,0,0,0.0,2278,14,82.5063,483,4,17.4937,0,0,0.0,0,0,0.0,0,0,0.0,2018-09-10
0B8A572918B073167351981AAD73D27B,11696591,53219,50.3258,52530,49.6742,0,0,0,0.0,105749,314,2,100.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,2018-09-10
B797AC4DBA23F78601A22277185EB16A,11584421,25926,60.1741,17159,39.8259,0,0,0,0.0,43085,0,0,0.0,939,6,81.0881,219,2,18.9119,0,0,0.0,0,0,0.0,0,0,0.0,2018-09-10
5EBDB2F4790BE7423EFC7FC44ED844AA,11730293,27184,53.8638,23284,46.1362,0,0,0,0.0,50468,0,0,0.0,210,2,22.8758,708,4,77.1242,0,0,0.0,0,0,0.0,0,0,0.0,2018-09-10
EC84EED4F127B11F8004B3B6B2264C2B,11377847,3370,63.7051,1920,36.2949,0,0,0,0.0,5290,0,0,0.0,235,1,100.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,2018-09-10
B797AC4DBA23F78601A22277185EB16A,11147337,44143,49.1866,45603,50.8134,0,0,0,0.0,89746,0,0,0.0,0,0,0.0,2535,17,100.0,0,0,0.0,0,0,0.0,0,0,0.0,2018-09-10
EC84EED4F127B11F8004B3B6B2264C2B,11217114,35781,55.2927,28931,44.7073,0,0,0,0.0,64712,0,0,0.0,1702,11,84.6766,308,2,15.3234,0,0,0.0,0,0,0.0,0,0,0.0,2018-09-10
34E4147F6F2E379D9F1B3E9043A341F4,4069287,12936,49.8017,13039,50.1983,0,0,0,0.0,25975,0,0,0.0,202,1,100.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,2018-09-10
B797AC4DBA23F78601A22277185EB16A,11197098,37379,63.3789,21598,36.6211,0,0,0,0.0,58977,0,0,0.0,356,3,64.4928,196,1,35.5072,0,0,0.0,0,0,0.0,0,0,0.0,2018-09-10
53A1CFE86FB5700D88BF92D5087FFD2B,4287232,50922,48.6445,53760,51.3555,0,0,0,0.0,104682,0,0,0.0,0,0,0.0,275,2,100.0,0,0,0.0,0,0,0.0,0,0,0.0,2018-09-10
EC84EED4F127B11F8004B3B6B2264C2B,11413100,75170,54.5588,62608,45.4412,0,0,0,0.0,137778,143,1,7.0617,1478,10,72.9877,404,3,19.9506,0,0,0.0,0,0,0.0,0,0,0.0,2018-09-10
EC84EED4F127B11F8004B3B6B2264C2B,11411892,7650,91.7266,690,8.2734,0,0,0,0.0,8340,0,0,0.0,974,6,100.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,2018-09-10
B797AC4DBA23F78601A22277185EB16A,7677334,662039,49.2566,682023,50.7434,0,0,0,0.0,1344062,275,2,21.8949,131,1,10.4299,176,1,14.0127,0,0,0.0,624,4,49.6815,50,1,3.9809,2018-09-10
53A1CFE86FB5700D88BF92D5087FFD2B,4046300,55548,51.152,53046,48.848,0,0,0,0.0,108594,0,0,0.0,4531,29,93.5577,312,2,6.4423,0,0,0.0,0,0,0.0,0,0,0.0,2018-09-10
53A1CFE86FB5700D88BF92D5087FFD2B,4097488,24577,56.0057,19306,43.9943,0,0,0,0.0,43883,0,0,0.0,2591,17,100.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,2018-09-10
89D1A3AD2CFFF5709C8CCC0277E01269,11193924,25331,71.9447,9878,28.0553,0,0,0,0.0,35209,0,0,0.0,2017,13,100.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,2018-09-10
5EBDB2F4790BE7423EFC7FC44ED844AA,11774362,335103,48.5547,355053,51.4453,0,0,0,0.0,690156,577,4,16.3364,464,3,13.137,1561,9,44.1959,576,4,16.308,354,3,10.0227,0,0,0.0,2018-09-10
53A1CFE86FB5700D88BF92D5087FFD2B,4286799,24023,58.2687,17205,41.7313,0,0,0,0.0,41228,0,0,0.0,1002,7,100.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,2018-09-10
2ABE914346CDA3D20DA8146C66E59B6A,11773391,23687,60.9704,15163,39.0296,0,0,0,0.0,38850,0,0,0.0,901,6,74.7718,304,2,25.2282,0,0,0.0,0,0,0.0,0,0,0.0,2018-09-10
