fbpid,fuid,lifespan,pay_sum,latest_login_time,null,付费,赢牌获得,系统产出,兑换,null,高级场,职业场,私人场,中级场,新手场
BD5FDCFA71A9CD5313766DAE14B56F9F,1002244074,115,0.00,2018-02-10,0.0000,0.0000,0.0000,100.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
BD5FDCFA71A9CD5313766DAE14B56F9F,1002615985,1,0.00,2018-02-06,0.0000,0.0000,0.0000,100.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,100.0000
BD5FDCFA71A9CD5313766DAE14B56F9F,1002655102,132,0.00,2018-07-01,0.0000,0.0000,19.6130,80.3870,0.0000,0.0000,0.0000,0.0000,12.7700,0.6900,86.5400
BD5FDCFA71A9CD5313766DAE14B56F9F,1002810657,150,0.00,2018-08-26,0.0000,0.0000,6.4128,93.5872,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,100.0000
BD5FDCFA71A9CD5313766DAE14B56F9F,1002819521,22,0.00,2018-04-23,0.0000,0.0000,40.9081,59.0919,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,100.0000
BD5FDCFA71A9CD5313766DAE14B56F9F,1002932252,2,0.00,2018-05-06,0.0000,0.0000,0.0000,100.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,100.0000
384C601DAA0369E7BB9AECC1D53D3437,1002345894,197,0.00,2018-05-24,0.0000,0.0000,44.2422,55.7578,0.0000,0.0000,6.1800,0.0000,0.0000,19.6700,74.1500
384C601DAA0369E7BB9AECC1D53D3437,1002589180,65,0.00,2018-04-01,0.0000,0.0000,77.6378,22.3622,0.0000,0.0000,42.1100,0.0000,0.0000,28.7900,29.1000
384C601DAA0369E7BB9AECC1D53D3437,1002656091,186,0.00,2018-08-24,0.0000,0.0000,11.5683,88.4317,0.0000,0.0000,0.9400,0.0000,1.1000,5.1200,92.8300
384C601DAA0369E7BB9AECC1D53D3437,1002660263,186,0.00,2018-08-25,0.0000,0.0000,40.2483,59.7517,0.0000,0.0000,0.0000,0.0000,0.0000,1.4900,98.5100
384C601DAA0369E7BB9AECC1D53D3437,1002790201,1,0.00,2018-03-24,0.0000,0.0000,100.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,100.0000
384C601DAA0369E7BB9AECC1D53D3437,1003001881,55,0.00,2018-08-07,0.0000,0.0000,35.4933,64.5067,0.0000,0.0000,0.0000,0.0000,0.0000,2.4900,97.5100
BD5FDCFA71A9CD5313766DAE14B56F9F,1002237503,151,0.00,2018-03-18,0.0000,0.0000,43.1797,56.8203,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,100.0000
BD5FDCFA71A9CD5313766DAE14B56F9F,1002266586,310,0.00,2018-08-26,0.0000,0.0000,54.6143,45.3857,0.0000,0.0000,16.9500,0.0000,0.0000,19.7400,63.3100
BD5FDCFA71A9CD5313766DAE14B56F9F,1002453703,177,0.00,2018-06-12,0.0000,0.0000,0.0000,100.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,100.0000
BD5FDCFA71A9CD5313766DAE14B56F9F,1002572807,22,0.00,2018-02-11,0.0000,0.0000,0.0000,100.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,100.0000
BD5FDCFA71A9CD5313766DAE14B56F9F,1002738874,1,0.00,2018-03-09,0.0000,0.0000,0.0000,100.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,100.0000
BD5FDCFA71A9CD5313766DAE14B56F9F,1002775685,1,0.00,2018-03-19,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,100.0000
BD5FDCFA71A9CD5313766DAE14B56F9F,1002802187,63,0.00,2018-05-28,0.0000,0.0000,0.0000,100.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
BD5FDCFA71A9CD5313766DAE14B56F9F,1002808136,150,0.00,2018-08-25,0.0000,0.0000,60.7516,28.3299,0.0000,0.0000,0.0000,0.0000,0.0000,3.8000,96.2000
BD5FDCFA71A9CD5313766DAE14B56F9F,1002817418,35,0.00,2018-05-06,0.0000,0.0000,67.5579,32.4421,0.0000,0.0000,0.0000,0.0000,8.9900,1.9800,89.0400
BD5FDCFA71A9CD5313766DAE14B56F9F,1002860729,139,0.00,2018-08-26,0.0000,0.0000,25.3945,74.6055,0.0000,0.0000,0.0000,0.0000,0.0000,0.6500,99.3500
BD5FDCFA71A9CD5313766DAE14B56F9F,1002878186,15,0.00,2018-04-27,0.0000,0.0000,0.0000,100.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,100.0000
BD5FDCFA71A9CD5313766DAE14B56F9F,1002882839,133,0.00,2018-08-24,0.0000,0.0000,13.0521,86.9479,0.0000,0.0000,0.2100,0.0000,0.0000,19.0000,80.7900
BD5FDCFA71A9CD5313766DAE14B56F9F,1002885430,108,0.00,2018-07-31,0.0000,0.0000,7.6678,92.3322,0.0000,0.0000,0.0000,0.0000,0.0000,2.7200,97.2800
BD5FDCFA71A9CD5313766DAE14B56F9F,1003044868,42,17.86,2018-08-22,0.0000,32.3941,37.3992,24.8458,3.3891,0.0000,20.6400,0.0000,0.0000,24.8800,54.4800
BD5FDCFA71A9CD5313766DAE14B56F9F,1003114453,7,0.00,2018-08-26,0.0000,0.0000,17.9030,82.0970,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,100.0000
384C601DAA0369E7BB9AECC1D53D3437,1002257812,195,0.00,2018-05-02,0.0000,0.0000,33.1575,66.8425,0.0000,0.0000,38.5500,0.0000,0.9400,2.6000,57.9100
384C601DAA0369E7BB9AECC1D53D3437,1002385306,266,0.00,2018-08-13,0.0000,0.0000,24.2168,75.7832,0.0000,0.0000,0.4100,0.0000,0.0000,2.5400,97.0500
384C601DAA0369E7BB9AECC1D53D3437,1002565293,21,0.00,2018-02-07,0.0000,0.0000,19.8523,80.1477,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,100.0000
384C601DAA0369E7BB9AECC1D53D3437,1003001917,66,0.00,2018-08-18,0.0000,0.0000,26.8281,73.1719,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,100.0000
384C601DAA0369E7BB9AECC1D53D3437,1003080750,26,0.00,2018-08-26,0.0000,0.0000,3.6830,96.3170,0.0000,0.0000,0.0000,0.0000,0.0000,0.9600,99.0400
BD5FDCFA71A9CD5313766DAE14B56F9F,1002467241,87,0.00,2018-03-19,0.0000,0.0000,28.0197,71.9803,0.0000,0.0000,0.0000,0.0000,35.2900,0.0900,64.6200
BD5FDCFA71A9CD5313766DAE14B56F9F,1002639725,46,0.00,2018-04-02,0.0000,0.0000,69.5316,30.4684,0.0000,0.0000,0.0000,0.0000,0.0000,20.4500,79.5500
BD5FDCFA71A9CD5313766DAE14B56F9F,1002662324,1,0.00,2018-02-22,0.0000,0.0000,0.0000,100.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,100.0000
BD5FDCFA71A9CD5313766DAE14B56F9F,1002719588,45,0.00,2018-04-17,0.0000,0.0000,0.0000,100.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,100.0000
BD5FDCFA71A9CD5313766DAE14B56F9F,1002933780,1,0.00,2018-05-06,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,100.0000
BD5FDCFA71A9CD5313766DAE14B56F9F,1003094530,1,0.00,2018-08-08,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
384C601DAA0369E7BB9AECC1D53D3437,1002325094,173,0.00,2018-04-23,0.0000,0.0000,39.0694,60.9306,0.0000,0.0000,0.0000,1.3100,0.0000,2.1200,96.5700
384C601DAA0369E7BB9AECC1D53D3437,1002486537,101,0.00,2018-04-09,0.0000,0.0000,10.4508,89.5492,0.0000,0.0000,1.5100,0.0000,0.0000,22.5600,75.9400
384C601DAA0369E7BB9AECC1D53D3437,1002618681,89,0.00,2018-05-07,0.0000,0.0000,88.1954,11.8046,0.0000,0.0000,9.4100,0.0000,0.0000,39.7800,50.8000
384C601DAA0369E7BB9AECC1D53D3437,1002621666,81,0.00,2018-04-30,0.0000,0.0000,34.8292,65.1708,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,100.0000
384C601DAA0369E7BB9AECC1D53D3437,1002791164,46,0.00,2018-05-08,0.0000,0.0000,0.0000,100.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
384C601DAA0369E7BB9AECC1D53D3437,1002822153,1,0.00,2018-04-03,0.0000,0.0000,0.0000,100.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
384C601DAA0369E7BB9AECC1D53D3437,1002833442,1,0.00,2018-04-04,0.0000,0.0000,0.0000,100.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,100.0000
384C601DAA0369E7BB9AECC1D53D3437,1002885317,122,0.00,2018-08-14,0.0000,0.0000,26.2087,73.7913,0.0000,0.0000,0.0000,0.0000,12.7600,4.2900,82.9500
384C601DAA0369E7BB9AECC1D53D3437,1002887620,66,0.00,2018-06-20,0.0000,0.0000,0.0000,100.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,100.0000
BD5FDCFA71A9CD5313766DAE14B56F9F,1002209702,184,0.00,2018-04-01,0.0000,0.0000,10.2323,89.7677,0.0000,0.0000,1.4000,0.0000,0.0000,4.2800,94.3100
BD5FDCFA71A9CD5313766DAE14B56F9F,1002462246,249,0.00,2018-08-26,0.0000,0.0000,65.9286,32.6556,0.0000,0.0000,16.4600,0.0000,0.0000,21.5900,61.9500
BD5FDCFA71A9CD5313766DAE14B56F9F,1002697186,4,0.00,2018-03-04,0.0000,0.0000,0.0000,100.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,100.0000
BD5FDCFA71A9CD5313766DAE14B56F9F,1002720105,174,0.00,2018-08-24,0.0000,0.0000,0.0000,100.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,100.0000
BD5FDCFA71A9CD5313766DAE14B56F9F,1002811806,1,0.00,2018-03-31,0.0000,0.0000,0.0000,100.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,100.0000
BD5FDCFA71A9CD5313766DAE14B56F9F,1002867850,26,0.00,2018-05-06,0.0000,0.0000,50.5597,49.4403,0.0000,0.0000,0.0000,0.0000,0.0000,7.0200,92.9800
BD5FDCFA71A9CD5313766DAE14B56F9F,1002956299,21,0.00,2018-06-08,0.0000,0.0000,4.8565,95.1435,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,100.0000
BD5FDCFA71A9CD5313766DAE14B56F9F,1002982859,26,0.00,2018-06-27,0.0000,0.0000,0.0000,100.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,100.0000
384C601DAA0369E7BB9AECC1D53D3437,1002224104,322,0.00,2018-08-26,0.0000,0.0000,27.8939,71.4816,0.0000,0.0000,3.3300,0.0000,0.0000,65.0500,31.6100
384C601DAA0369E7BB9AECC1D53D3437,1002302448,126,0.00,2018-03-01,0.0000,0.0000,0.0000,100.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,100.0000
384C601DAA0369E7BB9AECC1D53D3437,1002539897,229,0.00,2018-08-26,0.0000,0.0000,50.9645,48.6356,0.0000,0.0000,0.9800,0.0000,0.0000,4.7800,94.2400
384C601DAA0369E7BB9AECC1D53D3437,1002550917,225,0.00,2018-08-26,0.0000,0.0000,32.5695,67.4305,0.0000,0.0000,38.1900,0.0000,0.0000,20.9800,40.8300
384C601DAA0369E7BB9AECC1D53D3437,1002586621,163,0.00,2018-07-07,0.0000,0.0000,30.8458,69.1542,0.0000,0.0000,0.0000,0.0000,26.9000,0.0000,73.1000
384C601DAA0369E7BB9AECC1D53D3437,1002591352,210,0.00,2018-08-24,0.0000,0.0000,54.4211,45.5789,0.0000,0.0000,6.2500,0.0000,0.0000,26.8200,66.9300
384C601DAA0369E7BB9AECC1D53D3437,1002802430,3,0.00,2018-03-29,0.0000,0.0000,0.0000,100.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,100.0000
384C601DAA0369E7BB9AECC1D53D3437,1002899481,1,0.00,2018-04-20,0.0000,0.0000,0.0000,100.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,100.0000
384C601DAA0369E7BB9AECC1D53D3437,1002998979,16,0.00,2018-06-27,0.0000,0.0000,0.0000,100.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,100.0000
384C601DAA0369E7BB9AECC1D53D3437,1003093354,14,0.00,2018-08-21,0.0000,0.0000,0.0000,100.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,100.0000
BD5FDCFA71A9CD5313766DAE14B56F9F,1002313573,189,0.00,2018-05-06,0.0000,0.0000,25.8670,74.1330,0.0000,0.0000,0.0000,0.0000,0.0000,0.5200,99.4800
BD5FDCFA71A9CD5313766DAE14B56F9F,1002727790,171,0.00,2018-08-23,0.0000,0.0000,38.2947,61.7053,0.0000,0.0000,0.2000,0.0000,0.0000,2.4100,97.3800
BD5FDCFA71A9CD5313766DAE14B56F9F,1002913901,3,0.00,2018-04-28,0.0000,0.0000,35.0700,64.9300,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,100.0000
BD5FDCFA71A9CD5313766DAE14B56F9F,1003072359,31,0.00,2018-08-26,0.0000,0.0000,30.6230,69.3770,0.0000,0.0000,14.2600,0.0000,0.0000,25.6900,60.0500
384C601DAA0369E7BB9AECC1D53D3437,1002223161,183,0.00,2018-04-08,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,100.0000
384C601DAA0369E7BB9AECC1D53D3437,1002503566,203,0.00,2018-07-24,0.0000,0.0000,0.0000,100.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
384C601DAA0369E7BB9AECC1D53D3437,1002658528,105,4.99,2018-06-05,0.0000,48.5807,0.0000,51.4193,0.0000,0.0000,0.0000,0.0000,2.3700,3.2600,94.3800
384C601DAA0369E7BB9AECC1D53D3437,1002676636,63,0.00,2018-04-28,0.0000,0.0000,26.7101,73.2899,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,100.0000
384C601DAA0369E7BB9AECC1D53D3437,1002887660,83,0.00,2018-07-07,0.0000,0.0000,15.7106,84.2894,0.0000,0.0000,0.5700,0.0000,0.0000,8.9600,90.4700
384C601DAA0369E7BB9AECC1D53D3437,1002912049,64,0.00,2018-06-27,0.0000,0.0000,25.8705,74.1295,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,100.0000
384C601DAA0369E7BB9AECC1D53D3437,1002938432,26,0.00,2018-06-02,0.0000,0.0000,44.3045,55.6955,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,100.0000
BD5FDCFA71A9CD5313766DAE14B56F9F,1002456670,62,0.00,2018-02-18,0.0000,0.0000,0.0000,100.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
BD5FDCFA71A9CD5313766DAE14B56F9F,1002610073,1,0.00,2018-02-04,0.0000,0.0000,0.0000,100.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
BD5FDCFA71A9CD5313766DAE14B56F9F,1002880308,56,0.00,2018-06-08,0.0000,0.0000,11.8959,87.2894,0.0000,0.0000,1.6100,0.0000,0.0000,21.3400,77.0400
BD5FDCFA71A9CD5313766DAE14B56F9F,1002935428,112,0.99,2018-08-26,0.0000,0.0000,2.0242,97.5982,0.0000,0.0000,0.8800,0.0000,0.0000,19.3500,79.7700
384C601DAA0369E7BB9AECC1D53D3437,1002521180,233,0.00,2018-08-26,0.0000,0.0000,56.5757,43.4243,0.0000,0.0000,0.0000,0.0000,0.0000,6.9100,93.0900
384C601DAA0369E7BB9AECC1D53D3437,1002643275,8,0.00,2018-02-24,0.0000,0.0000,23.5449,76.4551,0.0000,0.0000,0.0000,0.0000,0.0000,23.8200,76.1800
384C601DAA0369E7BB9AECC1D53D3437,1002827229,2,0.00,2018-04-04,0.0000,0.0000,0.0000,100.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,100.0000
384C601DAA0369E7BB9AECC1D53D3437,1002928374,1,0.00,2018-05-03,0.0000,0.0000,0.0000,100.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
384C601DAA0369E7BB9AECC1D53D3437,1002948948,83,0.00,2018-08-04,0.0000,0.0000,6.4099,93.5901,0.0000,0.0000,0.0000,0.0000,0.0000,12.3000,87.7000
384C601DAA0369E7BB9AECC1D53D3437,1002989997,3,0.00,2018-06-08,0.0000,0.0000,0.0000,100.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,100.0000
384C601DAA0369E7BB9AECC1D53D3437,1002992435,62,0.00,2018-08-08,0.0000,0.0000,26.2422,73.7578,0.0000,0.0000,0.0000,0.0000,35.2600,0.0000,64.7400
384C601DAA0369E7BB9AECC1D53D3437,1003100360,16,0.00,2018-08-26,0.0000,0.0000,30.1852,69.8148,0.0000,0.0000,0.0000,0.0000,0.0000,10.4500,89.5500
BD5FDCFA71A9CD5313766DAE14B56F9F,1002379349,281,0.00,2018-08-26,0.0000,0.0000,45.4913,54.5087,0.0000,0.0000,3.1300,0.0000,0.0000,15.9400,80.9300
BD5FDCFA71A9CD5313766DAE14B56F9F,1002446140,255,0.00,2018-08-26,0.0000,0.0000,60.6142,39.3858,0.0000,0.0000,9.7600,0.0000,8.1300,27.5600,54.5500
BD5FDCFA71A9CD5313766DAE14B56F9F,1002617582,201,0.00,2018-08-26,0.0000,0.0000,37.8300,62.1700,0.0000,0.0000,0.0300,0.0000,0.0000,1.0500,98.9200
BD5FDCFA71A9CD5313766DAE14B56F9F,1002683318,1,0.00,2018-02-27,0.0000,0.0000,0.0000,100.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,100.0000
BD5FDCFA71A9CD5313766DAE14B56F9F,1002743125,6,0.00,2018-03-15,0.0000,0.0000,0.0000,100.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.6600,96.3400
BD5FDCFA71A9CD5313766DAE14B56F9F,1002939201,110,0.00,2018-08-26,0.0000,0.0000,3.7270,96.2730,0.0000,0.0000,0.0000,0.0000,0.0000,38.6700,61.3300
BD5FDCFA71A9CD5313766DAE14B56F9F,1002964378,35,0.00,2018-06-25,0.0000,0.0000,0.0000,100.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,100.0000
BD5FDCFA71A9CD5313766DAE14B56F9F,1003062362,21,0.00,2018-08-11,0.0000,0.0000,8.1064,91.8936,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,100.0000
BD5FDCFA71A9CD5313766DAE14B56F9F,1003080186,5,0.00,2018-08-05,0.0000,0.0000,0.0000,100.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,100.0000
384C601DAA0369E7BB9AECC1D53D3437,1002310011,163,0.00,2018-04-09,0.0000,0.0000,0.0000,100.0000,0.0000,0.0000,5.2700,0.0000,0.0000,0.0000,94.7300
384C601DAA0369E7BB9AECC1D53D3437,1002454287,176,0.00,2018-06-11,0.0000,0.0000,0.0000,100.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,100.0000
384C601DAA0369E7BB9AECC1D53D3437,1002458880,131,0.00,2018-04-29,0.0000,0.0000,53.0833,46.9167,0.0000,0.0000,0.6200,0.0000,0.0000,7.9200,91.4600
384C601DAA0369E7BB9AECC1D53D3437,1002462479,155,0.00,2018-05-24,0.0000,0.0000,81.6254,18.3746,0.0000,0.0000,0.0000,0.0000,0.0000,30.1700,69.8300
384C601DAA0369E7BB9AECC1D53D3437,1002471760,245,1.98,2018-08-26,0.0000,5.8434,45.9646,48.1920,0.0000,0.0000,0.0400,0.0000,3.7700,0.6800,95.5100
384C601DAA0369E7BB9AECC1D53D3437,1002573660,177,0.00,2018-07-16,0.0000,0.0000,15.1308,84.8692,0.0000,0.0000,0.0000,0.0000,41.8900,0.9800,57.1300
384C601DAA0369E7BB9AECC1D53D3437,1002618484,66,0.00,2018-04-14,0.0000,0.0000,46.1637,53.8363,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,100.0000
384C601DAA0369E7BB9AECC1D53D3437,1002700910,178,0.00,2018-08-26,0.0000,0.0000,75.8084,24.1916,0.0000,0.0000,32.9800,0.0000,0.0000,39.1200,27.9000
384C601DAA0369E7BB9AECC1D53D3437,1002725854,174,0.00,2018-08-26,0.0000,0.0000,35.4008,64.4366,0.0000,0.0000,5.3500,0.0000,0.0000,26.0700,68.5800
384C601DAA0369E7BB9AECC1D53D3437,1002806329,63,0.00,2018-05-30,0.0000,0.0000,31.6143,68.3857,0.0000,0.0000,0.9500,0.0000,0.0000,0.0000,99.0500
384C601DAA0369E7BB9AECC1D53D3437,1002819983,94,0.00,2018-07-04,0.0000,0.0000,57.2558,42.7442,0.0000,0.0000,0.0000,0.0000,0.0000,2.0300,97.9700
384C601DAA0369E7BB9AECC1D53D3437,1002839332,1,0.00,2018-04-06,0.0000,0.0000,0.0000,100.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
384C601DAA0369E7BB9AECC1D53D3437,1002962939,97,0.00,2018-08-26,0.0000,0.0000,31.6623,68.3377,0.0000,0.0000,10.7000,0.0000,0.0000,17.4000,71.9000
384C601DAA0369E7BB9AECC1D53D3437,1003084564,22,0.00,2018-08-24,0.0000,0.0000,32.4301,67.5699,0.0000,0.0000,0.0000,0.0000,0.0000,4.0900,95.9100
384C601DAA0369E7BB9AECC1D53D3437,1003112571,1,0.00,2018-08-19,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
BD5FDCFA71A9CD5313766DAE14B56F9F,1002258856,311,0.00,2018-08-26,0.0000,0.0000,12.5877,77.0635,0.0000,0.0000,2.4000,0.0000,0.0000,25.5400,72.0600
BD5FDCFA71A9CD5313766DAE14B56F9F,1002505275,211,0.00,2018-08-01,0.0000,0.0000,0.0000,100.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,100.0000
BD5FDCFA71A9CD5313766DAE14B56F9F,1002540453,47,0.00,2018-02-26,0.0000,0.0000,0.0000,100.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,100.0000
BD5FDCFA71A9CD5313766DAE14B56F9F,1002555044,121,0.00,2018-05-15,0.0000,0.0000,34.3771,65.6229,0.0000,0.0000,0.0000,0.0000,0.0000,4.8100,95.1900
BD5FDCFA71A9CD5313766DAE14B56F9F,1002777737,1,0.00,2018-03-20,0.0000,0.0000,0.0000,100.0000,0.0000,0.0000,0.0000,0.0000,0.0000,13.1100,86.8900
BD5FDCFA71A9CD5313766DAE14B56F9F,1002794210,56,0.00,2018-05-19,0.0000,0.0000,75.2195,5.7861,0.0000,0.0000,0.0000,0.0000,0.0000,22.7600,77.2400
BD5FDCFA71A9CD5313766DAE14B56F9F,1003054291,41,0.00,2018-08-26,0.0000,0.0000,2.6581,97.3419,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,100.0000
BD5FDCFA71A9CD5313766DAE14B56F9F,1003067106,34,0.00,2018-08-26,0.0000,0.0000,9.7828,90.2172,0.0000,0.0000,0.0000,0.0000,0.0000,28.0300,71.9700
BD5FDCFA71A9CD5313766DAE14B56F9F,1003097900,7,0.00,2018-08-16,0.0000,0.0000,0.0000,100.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,100.0000
384C601DAA0369E7BB9AECC1D53D3437,1002397266,274,0.00,2018-08-26,0.0000,0.0000,6.1293,93.8707,0.0000,0.0000,0.7700,0.0000,0.4900,5.7600,92.9800
384C601DAA0369E7BB9AECC1D53D3437,1002464202,56,0.00,2018-02-15,0.0000,0.0000,86.0055,13.9945,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,100.0000
384C601DAA0369E7BB9AECC1D53D3437,1002974003,91,0.00,2018-08-26,0.0000,0.0000,70.5684,29.4316,0.0000,0.0000,0.0000,0.0000,0.0000,23.6200,76.3800
384C601DAA0369E7BB9AECC1D53D3437,1002986649,38,0.00,2018-07-11,0.0000,0.0000,40.3364,59.6636,0.0000,0.0000,0.9600,0.0000,0.0000,20.3400,78.7000
BD5FDCFA71A9CD5313766DAE14B56F9F,1002695418,179,0.00,2018-08-26,0.0000,0.0000,13.9120,86.0880,0.0000,0.0000,6.7200,0.0000,4.4900,25.2900,63.5000
BD5FDCFA71A9CD5313766DAE14B56F9F,1002734369,62,19.99,2018-05-07,0.0000,83.5457,7.9358,8.5185,0.0000,0.0000,10.1200,0.0000,57.6000,16.9100,15.3600
BD5FDCFA71A9CD5313766DAE14B56F9F,1002771424,1,0.00,2018-03-18,0.0000,0.0000,0.0000,100.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,100.0000
BD5FDCFA71A9CD5313766DAE14B56F9F,1002787336,15,0.00,2018-04-06,0.0000,0.0000,5.4597,94.5403,0.0000,0.0000,0.0000,0.0000,0.0000,1.0300,98.9700
BD5FDCFA71A9CD5313766DAE14B56F9F,1002829062,146,0.00,2018-08-26,0.0000,0.0000,34.2842,65.7158,0.0000,0.0000,4.8600,0.0000,0.0000,11.9700,83.1700
BD5FDCFA71A9CD5313766DAE14B56F9F,1002857559,129,0.00,2018-08-15,0.0000,0.0000,36.1033,63.8967,0.0000,0.0000,0.0000,0.0000,0.0000,0.6200,99.3800
BD5FDCFA71A9CD5313766DAE14B56F9F,1002944052,105,0.00,2018-08-24,0.0000,0.0000,52.2612,47.7388,0.0000,0.0000,20.6700,0.0000,0.0000,17.9400,61.3900
384C601DAA0369E7BB9AECC1D53D3437,1002333608,295,0.00,2018-08-26,0.0000,0.0000,63.0977,36.9023,0.0000,0.0000,7.5100,0.0000,0.0000,30.2300,62.2600
384C601DAA0369E7BB9AECC1D53D3437,1002533020,172,0.00,2018-06-28,0.0000,0.0000,62.8482,37.1518,0.0000,0.0000,36.8400,0.0000,0.0000,21.1100,42.0600
384C601DAA0369E7BB9AECC1D53D3437,1002550029,83,0.00,2018-04-06,0.0000,0.0000,75.2422,24.7578,0.0000,0.0000,0.0000,0.0000,0.0000,5.5200,94.4800
384C601DAA0369E7BB9AECC1D53D3437,1002600441,199,0.00,2018-08-17,0.0000,0.0000,66.0029,33.9971,0.0000,0.0000,0.3500,0.0000,0.0000,38.1400,61.5100
384C601DAA0369E7BB9AECC1D53D3437,1002685185,1,0.00,2018-02-28,0.0000,0.0000,0.0000,100.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,100.0000
384C601DAA0369E7BB9AECC1D53D3437,1002716839,176,0.00,2018-08-26,0.0000,0.0000,31.8183,68.1817,0.0000,0.0000,0.0000,0.0000,0.0000,0.0900,99.9100
384C601DAA0369E7BB9AECC1D53D3437,1002854387,102,0.00,2018-07-19,0.0000,0.0000,31.8371,68.1629,0.0000,0.0000,0.0000,0.0000,0.0000,2.1100,97.8900
BD5FDCFA71A9CD5313766DAE14B56F9F,1002239063,293,0.00,2018-08-07,0.0000,0.0000,94.4914,5.5086,0.0000,0.0000,0.5300,0.1600,0.5200,5.4900,93.3000
BD5FDCFA71A9CD5313766DAE14B56F9F,1002291268,168,0.00,2018-04-09,0.0000,0.0000,0.0000,100.0000,0.0000,0.0000,1.8800,1.3000,0.0000,7.0400,89.7800
BD5FDCFA71A9CD5313766DAE14B56F9F,1002378018,155,0.00,2018-04-21,0.0000,0.0000,54.6395,45.3605,0.0000,0.0000,0.6200,0.0000,0.0000,26.8000,72.5700
